ind,origin,destination,flow
3854,c01,o07,39.0
3855,r15,f17,10.0
3856,e12,i00,548.0
3857,i02,i00,337.0
3858,h08,h01,875.0
3859,l00,m22,949.0
3860,m04,m12,8.0
3861,f04,f23,6.0
3862,k00,d01,51.0
3863,t02,i09,584.0
3864,m15,n16,8.0
3865,e12,e03,9.0
3866,p22,i04,37.0
3867,r19,r26,500.0
3868,v04,e00,4.0
3869,r31,f13,7.0
3870,i00,i19,875.0
3871,f08,f14,22.0
3872,i09,t04,671.0
3873,m30,m30,9378.0
3874,r02,r17,3673.0
3875,f13,r19,12.0
3876,r26,r17,2682.0
3877,p16,p03,307.0
3878,r08,r01,18.0
3879,a00,u09,27.0
3880,p07,p18,21.0
3881,v06,e08,7.0
3882,n14,n14,4986.0
3883,m03,l05,16.0
3884,m26,l04,75.0
3885,v12,v07,322.0
3886,j02,v04,23.0
3887,m05,n05,4.0
3888,p09,p04,23.0
3889,f11,f08,23.0
3890,f00,g05,173.0
3891,u19,u28,79.0
3892,f23,l06,15.0
3893,a06,a11,2825.0
3894,h06,q06,74.0
3895,a04,a03,2770.0
3896,n01,k16,4.0
3897,f11,l00,49.0
3898,f06,f16,764.0
3899,l00,m26,40.0
3900,c15,c14,3.0
3901,s10,k10,39.0
3902,b05,b00,76.0
3903,f05,r26,56.0
3904,m14,m10,60.0
3905,p01,i01,41.0
3906,u18,b00,6.0
3907,n14,n06,4.0
3908,m00,f10,26.0
3909,u11,q03,26.0
3910,m27,n02,3.0
3911,r17,r01,250.0
3912,g10,g09,2027.0
3913,h03,h07,897.0
3914,d01,n11,212.0
3915,r30,g10,66.0
3916,u18,u04,71.0
3917,r32,r25,9.0
3918,f06,g10,2339.0
3919,e06,v11,8.0
3920,k13,p25,13.0
3921,i08,i18,88.0
3922,n16,m24,19.0
3923,p24,p11,157.0
3924,f17,g05,249.0
3925,u08,u24,15.0
3926,k07,k05,29.0
3927,p05,s07,26.0
3928,v02,a07,26.0
3929,s09,t01,876.0
3930,r22,c02,2.0
3931,u06,h04,37.0
3932,l05,m09,1192.0
3933,i15,i12,95.0
3934,m20,m24,119.0
3935,u05,a11,1705.0
3936,p24,i01,90.0
3937,u18,a00,182.0
3938,n09,n17,117.0
3939,m19,f23,20.0
3940,r22,r22,3651.0
3941,r31,r00,6.0
3942,f10,f15,582.0
3943,f01,r24,6.0
3944,r26,r19,373.0
3945,u13,u07,173.0
3946,v00,v03,303.0
3947,u13,u06,11.0
3948,r24,r02,15.0
3949,m16,m01,176.0
3950,r00,r13,15.0
3951,g03,f25,188.0
3952,v02,v12,25.0
3953,t04,p25,8.0
3954,u00,h06,100.0
3955,m22,f04,211.0
3956,r29,r03,29.0
3957,t05,t06,1098.0
3958,f20,r17,42.0
3959,u04,b10,1.0
3960,p21,i09,8.0
3961,m00,m22,1290.0
3962,u26,u22,252.0
3963,e12,e07,21.0
3964,s05,s06,1.0
3965,k03,k03,23053.0
3966,o06,o00,130.0
3967,p16,p11,132.0
3968,m07,m11,196.0
3969,i01,i16,1570.0
3970,r28,r29,201.0
3971,l04,m29,753.0
3972,f18,r19,23.0
3973,m11,m30,8.0
3974,t06,p24,16.0
3975,l00,f15,107.0
3976,r00,r03,4.0
3977,e05,t02,204.0
3978,m11,m01,45.0
3979,f18,r29,4.0
3980,l00,m28,16.0
3981,g00,f16,267.0
3982,f12,f25,66.0
3983,p09,p16,16.0
3984,h04,q05,48.0
3985,t05,s07,89.0
3986,g10,g04,523.0
3987,u17,u01,313.0
3988,t03,p25,5.0
3989,t03,t04,723.0
3990,u15,h11,51.0
3991,p25,i10,43.0
3992,a02,u17,195.0
3993,k00,n02,4.0
3994,g08,f12,3.0
3995,i19,i15,584.0
3996,r24,f19,3.0
3997,h09,u26,765.0
3998,u04,q06,1.0
3999,u13,q05,125.0
4000,g02,g09,2339.0
4001,r25,f07,44.0
4002,m01,m01,38953.0
4003,u18,a01,525.0
4004,r16,f18,59.0
4005,u18,a09,280.0
4006,f17,g00,501.0
4007,a05,a00,102.0
4008,k10,n03,19.0
4009,r32,f17,39.0
4010,l05,m00,45.0
4011,r08,f16,39.0
4012,f14,f01,793.0
4013,p25,p05,56.0
4014,e07,e13,23.0
4015,v02,v05,121.0
4016,s05,s04,80.0
4017,a01,h03,454.0
4018,p06,t04,94.0
4019,n00,n11,199.0
4020,t05,p21,5.0
4021,u24,u04,7.0
4022,n09,n14,14.0
4023,k02,p03,3.0
4024,q05,u04,2.0
4025,m24,f23,2.0
4026,m22,l00,299.0
4027,i14,i07,66.0
4028,n02,n04,417.0
4029,g08,g00,235.0
4030,n06,n17,176.0
4031,f12,f12,6104.0
4032,o09,o02,811.0
4033,m26,m11,1.0
4034,r28,r26,123.0
4035,b10,b03,1194.0
4036,m11,n00,18.0
4037,m24,m13,3.0
4038,f01,r19,13.0
4039,p06,t03,109.0
4040,u23,u28,193.0
4041,o04,o10,20.0
4042,a03,a09,3317.0
4043,e15,e03,2.0
4044,u21,h09,694.0
4045,f22,r23,367.0
4046,t07,i08,47.0
4047,e17,e08,5.0
4048,l02,f15,62.0
4049,g05,f03,2.0
4050,k10,k12,145.0
4051,h07,b01,5.0
4052,r03,r12,2.0
4053,p07,p19,1448.0
4054,h03,a04,593.0
4055,a04,a08,563.0
4056,p11,p03,81.0
4057,k10,n04,330.0
4058,r19,r17,1613.0
4059,f23,f04,33.0
4060,m17,m09,1133.0
4061,u17,u14,5654.0
4062,t00,p21,21.0
4063,r06,f22,70.0
4064,a06,a06,37400.0
4065,v02,v00,83.0
4066,u14,a02,29.0
4067,h08,h06,4304.0
4068,m24,m07,12.0
4069,m02,m28,5.0
4070,i03,i07,1124.0
4071,a07,a04,1480.0
4072,q04,u27,6.0
4073,m02,m04,171.0
4074,e10,e06,1418.0
4075,s06,s06,15026.0
4076,u18,u14,490.0
4077,i18,i10,105.0
4078,s12,s01,577.0
4079,h05,u04,23.0
4080,p20,k14,2.0
4081,u28,h07,118.0
4082,p06,p01,119.0
4083,v09,v08,10.0
4084,a08,a06,833.0
4085,l00,m02,32.0
4086,p19,i19,149.0
4087,m03,l00,19.0
4088,a00,a10,1086.0
4089,q02,q03,460.0
4090,p10,s06,3.0
4091,h09,h01,2596.0
4092,u18,q04,29.0
4093,h08,q05,39.0
4094,u00,q00,123.0
4095,m07,n04,122.0
4096,n12,k12,39.0
4097,k15,p15,1.0
4098,o08,o05,3.0
4099,p05,p08,69.0
4100,s10,s07,418.0
4101,h02,u27,10.0
4102,f12,l01,14.0
4103,i18,t03,191.0
4104,p02,p14,63.0
4105,n05,m20,3.0
4106,b09,u16,2.0
4107,k01,k09,68.0
4108,f19,m14,1.0
4109,u07,u20,3.0
4110,m10,m01,26.0
4111,v03,v11,3.0
4112,p00,t01,46.0
4113,r24,f22,156.0
4114,f03,f01,1106.0
4115,l01,l02,1105.0
4116,m30,m05,5.0
4117,p22,t02,501.0
4118,u21,u07,9.0
4119,u01,u23,76.0
4120,f04,g02,66.0
4121,e15,e15,4674.0
4122,f13,r25,11.0
4123,i08,t05,105.0
4124,r08,r02,85.0
4125,p11,p09,611.0
4126,e07,e02,71.0
4127,i14,i09,749.0
4128,a02,u21,236.0
4129,o10,o10,4520.0
4130,h06,q01,35.0
4131,m09,f13,54.0
4132,q00,u27,11.0
4133,u17,h10,2302.0
4134,q06,q05,389.0
4135,f23,r23,9.0
4136,t00,i15,1381.0
4137,f20,m00,5.0
4138,p00,i10,56.0
4139,f03,f17,14.0
4140,g10,g03,4018.0
4141,a02,h05,80.0
4142,k03,k07,290.0
4143,h01,h03,3976.0
4144,e07,e10,7.0
4145,i15,i04,162.0
4146,h01,u23,371.0
4147,i18,i09,20.0
4148,u14,h03,682.0
4149,r16,r27,226.0
4150,r15,g03,69.0
4151,u11,q06,57.0
4152,d01,n12,534.0
4153,u12,q03,7.0
4154,f14,g06,14.0
4155,m05,m30,5.0
4156,h02,h02,102215.0
4157,g00,r30,15.0
4158,a12,u19,14.0
4159,n04,k13,8.0
4160,r15,r07,43.0
4161,i08,s09,29.0
4162,u11,u12,3.0
4163,h00,u27,24.0
4164,u24,u09,197.0
4165,m02,l05,101.0
4166,u03,u04,3.0
4167,m16,l00,579.0
4168,i16,i07,145.0
4169,u09,q00,26.0
4170,a04,v05,314.0
4171,f04,f10,61.0
4172,k14,n06,2.0
4173,m23,l02,154.0
4174,m04,m09,554.0
4175,i09,p12,39.0
4176,e13,e14,21.0
4177,n11,m18,5.0
4178,u19,u24,16.0
4179,n11,n13,234.0
4180,a10,j02,366.0
4181,m29,m25,41.0
4182,i07,t01,1002.0
4183,r19,g05,38.0
4184,m06,m29,69.0
4185,m16,m23,15.0
4186,m14,m28,1.0
4187,q02,h11,91.0
4188,f25,f18,87.0
4189,t03,i06,14.0
4190,t02,i19,1113.0
4191,t06,t03,2035.0
4192,j02,v09,40.0
4193,v12,a02,61.0
4194,n02,n00,16.0
4195,r16,r29,47.0
4196,r31,r26,128.0
4197,k02,p02,3.0
4198,q00,h03,262.0
4199,l06,m28,1.0
4200,e16,v08,68.0
4201,t00,p13,16.0
4202,u05,h01,2146.0
4203,h02,h07,323.0
4204,e11,j02,280.0
4205,u25,u11,73.0
4206,f16,f20,23.0
4207,k17,p03,11.0
4208,e00,e06,606.0
4209,h07,u10,99.0
4210,a10,v02,7.0
4211,f00,r17,33.0
4212,a11,v06,361.0
4213,i08,i03,129.0
4214,m19,f12,5.0
4215,f14,g00,151.0
4216,f17,r27,1.0
4217,f06,r01,55.0
4218,r08,r23,347.0
4219,f00,g06,68.0
4220,p14,p11,1034.0
4221,t06,i17,352.0
4222,g01,g00,3610.0
4223,l00,f11,25.0
4224,h06,h08,987.0
4225,f07,r27,2.0
4226,h06,q03,67.0
4227,l03,f15,366.0
4228,i04,t03,1558.0
4229,s11,k15,1.0
4230,l01,m22,2594.0
4231,i05,s07,283.0
4232,t06,s09,240.0
4233,f05,f12,7.0
4234,n13,n01,6.0
4235,s08,p22,30.0
4236,f22,g08,2327.0
4237,t07,i01,409.0
4238,i12,i03,185.0
4239,t05,p07,6.0
4240,s08,i15,137.0
4241,u18,u18,203968.0
4242,m14,m08,1.0
4243,u22,u12,10.0
4244,g02,f22,872.0
4245,r02,r01,263.0
4246,r02,g10,405.0
4247,h07,a09,31.0
4248,m25,m01,1339.0
4249,p24,i14,26.0
4250,r29,r29,17252.0
4251,u08,h02,91.0
4252,l02,f04,81.0
4253,i19,p17,22.0
4254,v00,e00,24.0
4255,h08,a11,337.0
4256,h09,a04,468.0
4257,g06,g05,408.0
4258,e14,i02,15.0
4259,m09,l02,1342.0
4260,u00,h09,254.0
4261,u09,a03,182.0
4262,h07,u20,17.0
4263,n03,k06,3.0
4264,b01,b10,425.0
4265,e05,t00,84.0
4266,i14,p17,32.0
4267,a08,v06,26.0
4268,f07,r25,9.0
4269,n15,m04,1.0
4270,g06,r17,75.0
4271,u15,u27,15.0
4272,k13,p06,10.0
4273,s10,s06,194.0
4274,i04,p17,59.0
4275,u23,q03,75.0
4276,s10,n10,16.0
4277,u27,u00,2.0
4278,g09,g04,1532.0
4279,m15,m28,27.0
4280,t06,i09,102.0
4281,m00,f08,7.0
4282,f11,r24,8.0
4283,k14,k05,7.0
4284,s00,t07,78.0
4285,p12,i17,56.0
4286,r27,f08,6.0
4287,a01,h09,676.0
4288,u14,h09,717.0
4289,g09,g03,6124.0
4290,f01,m03,4.0
4291,i15,t03,2372.0
4292,u15,h08,249.0
4293,p21,t01,213.0
4294,r08,r29,6.0
4295,k19,n11,55.0
4296,l01,m25,85.0
4297,k08,n00,2.0
4298,n08,m15,2.0
4299,f04,f04,44083.0
4300,m27,m26,51.0
4301,v06,v06,67153.0
4302,r00,r26,79.0
4303,m23,f19,1.0
4304,s00,t00,73.0
4305,a01,a07,260.0
4306,u12,u25,1.0
4307,g04,g00,5876.0
4308,p19,p25,63.0
4309,f20,g03,224.0
4310,m22,m25,39.0
4311,i16,i18,48.0
4312,f06,f00,12.0
4313,r30,f05,10.0
4314,p09,p19,433.0
4315,u06,q00,20.0
4316,r17,r21,48.0
4317,m30,m18,50.0
4318,f23,f26,5.0
4319,u09,u22,485.0
4320,g01,f14,181.0
4321,l02,m28,5.0
4322,u01,u28,98.0
4323,f06,r16,60.0
4324,f12,f22,61.0
4325,e15,e00,250.0
4326,v04,v10,5.0
4327,p04,t07,48.0
4328,u25,u27,3.0
4329,i20,e03,2.0
4330,m29,l06,67.0
4331,f01,f12,73.0
4332,b02,b03,286.0
4333,n02,n17,110.0
4334,e09,e08,9.0
4335,k06,n03,30.0
4336,j01,v05,498.0
4337,u22,u14,1126.0
4338,f11,m03,12.0
4339,v06,v11,6.0
4340,h10,u08,18.0
4341,f22,r03,13.0
4342,u00,h11,39.0
4343,m25,m12,22.0
4344,i05,e12,12.0
4345,f08,r25,1.0
4346,e17,e14,66.0
4347,m22,m23,182.0
4348,p09,p12,32.0
4349,q05,u08,6.0
4350,e07,t05,15.0
4351,n07,n03,541.0
4352,u09,u21,893.0
4353,i17,p21,33.0
4354,r06,r19,31.0
4355,u00,h00,87.0
4356,u18,h07,1024.0
4357,p15,p15,14250.0
4358,v05,a10,228.0
4359,u19,u02,54.0
4360,p14,t03,103.0
4361,k01,k12,502.0
4362,i07,i17,228.0
4363,u07,u14,55.0
4364,r28,r06,33.0
4365,h07,u19,18.0
4366,m18,m06,200.0
4367,m27,m04,11.0
4368,n10,k09,1.0
4369,m10,m03,2.0
4370,u09,h05,519.0
4371,p05,p03,257.0
4372,v07,v09,409.0
4373,r32,r03,11.0
4374,m19,f04,150.0
4375,v03,v08,12.0
4376,m07,n05,9.0
4377,m09,m27,441.0
4378,p09,p15,5.0
4379,p25,t05,33.0
4380,q00,h08,71.0
4381,n10,k15,9.0
4382,m07,n03,47.0
4383,t00,i12,232.0
4384,b09,b08,4.0
4385,l04,m03,11.0
4386,m00,r24,1.0
4387,f25,g04,295.0
4388,h06,h01,1572.0
4389,u09,h03,3595.0
4390,g09,r18,21.0
4391,i09,t00,365.0
4392,h03,q02,253.0
4393,t03,i20,14.0
4394,j01,v06,822.0
4395,s09,s05,31.0
4396,b00,h05,14.0
4397,l00,m14,11.0
4398,u00,h10,119.0
4399,p11,p14,662.0
4400,k03,k09,1.0
4401,h04,u23,947.0
4402,r10,r04,16.0
4403,k04,n12,43.0
4404,f16,r32,3.0
4405,v03,a07,511.0
4406,u13,a11,833.0
4407,i02,i02,65832.0
4408,g07,r17,33.0
4409,n11,n15,32.0
4410,k13,k15,221.0
4411,u01,a01,2481.0
4412,g10,r26,181.0
4413,u23,u19,62.0
4414,l02,f11,10.0
4415,o07,c03,2.0
4416,k11,k12,159.0
4417,f04,f18,48.0
4418,p13,p05,12.0
4419,g05,g09,2810.0
4420,j01,e16,20.0
4421,t07,i16,109.0
4422,p01,p12,383.0
4423,h01,u01,28.0
4424,p21,i04,32.0
4425,u01,u18,222.0
4426,i00,e03,22.0
4427,s12,s04,72.0
4428,f22,f22,246630.0
4429,p00,p01,1.0
4430,h08,u15,156.0
4431,t00,e02,3.0
4432,i16,i13,68.0
4433,r26,r24,26.0
4434,h05,u09,173.0
4435,r25,f26,13.0
4436,m15,m27,101.0
4437,u05,a09,470.0
4438,u20,u13,115.0
4439,h10,u18,1341.0
4440,u13,h04,7011.0
4441,q00,u03,271.0
4442,s00,s05,12.0
4443,i00,p21,4.0
4444,h06,a01,414.0
4445,r13,r00,5.0
4446,i08,e12,43.0
4447,t07,p21,5.0
4448,u06,h09,46.0
4449,l04,f04,164.0
4450,p21,p11,51.0
4451,v06,a06,29.0
4452,m08,m06,65.0
4453,k12,k04,405.0
4454,m18,m05,2.0
4455,f11,r23,4.0
4456,m18,m23,21.0
4457,r06,r06,10014.0
4458,r08,r03,4.0
4459,u10,u01,499.0
4460,h08,u12,2.0
4461,m20,n00,24.0
4462,k02,p09,4.0
4463,p02,p15,11.0
4464,p17,i09,61.0
4465,a05,v12,17.0
4466,k11,n03,9.0
4467,h06,u06,18.0
4468,k12,k14,1.0
4469,r16,r17,1403.0
4470,g06,r02,6.0
4471,h01,a09,129.0
4472,u03,u27,3.0
4473,p14,t07,55.0
4474,h10,h11,730.0
4475,m23,m12,31.0
4476,e14,e11,3.0
4477,p17,i05,131.0
4478,p09,s09,27.0
4479,u21,a01,2474.0
4480,g01,f03,51.0
4481,e16,j00,120.0
4482,m29,m20,231.0
4483,r16,g01,462.0
4484,f03,r24,5.0
4485,v08,a06,2.0
4486,p01,i14,12.0
4487,p25,p24,81.0
4488,j02,v12,362.0
4489,r18,r01,1468.0
4490,r17,r15,15.0
4491,u13,h00,11017.0
4492,e12,i16,5.0
4493,e06,e09,169.0
4494,u25,u07,5.0
4495,u17,u05,5944.0
4496,a04,a00,3742.0
4497,u09,q03,34.0
4498,e06,e06,75881.0
4499,k15,p20,7.0
4500,m26,l01,49.0
4501,h02,h03,1745.0
4502,r18,r18,31788.0
4503,i18,e13,15.0
4504,p08,k13,41.0
4505,f16,r27,6.0
4506,s07,p10,3.0
4507,c07,c09,11.0
4508,p04,t03,63.0
4509,h11,h05,937.0
4510,f09,f26,19.0
4511,j00,v12,131.0
4512,m23,m20,242.0
4513,h05,u01,49.0
4514,f00,g09,301.0
4515,n00,m21,2.0
4516,g02,r24,6.0
4517,p19,t00,575.0
4518,h01,u02,5203.0
4519,r24,r17,1371.0
4520,u05,u19,182.0
4521,u12,u27,15.0
4522,k01,k06,5.0
4523,g08,r16,9.0
4524,k16,k01,24.0
4525,m13,f24,2.0
4526,v11,v06,61.0
4527,k17,p05,1.0
4528,r08,g01,219.0
4529,q05,h02,136.0
4530,r27,r22,1.0
4531,u19,h03,712.0
4532,r08,f12,1.0
4533,c14,c05,11.0
4534,b11,b08,57.0
4535,m27,m28,35.0
4536,n03,n13,51.0
4537,f13,m29,21.0
4538,t06,i20,8.0
4539,m14,m26,39.0
4540,r11,r10,68.0
4541,j02,e16,46.0
4542,i12,i06,5.0
4543,f07,f04,188.0
4544,m14,m04,2.0
4545,n09,n09,9208.0
4546,o04,c11,1.0
4547,u21,u20,3.0
4548,j01,v11,10.0
4549,u09,a02,36.0
4550,h07,h08,307.0
4551,l06,m26,13.0
4552,r17,g00,543.0
4553,u24,a11,679.0
4554,a09,u01,67.0
4555,i18,t04,205.0
4556,c14,c02,119.0
4557,n04,d00,4325.0
4558,k03,k17,63.0
4559,t00,i04,131.0
4560,m14,m00,18.0
4561,m23,m19,269.0
4562,f07,f12,4.0
4563,s10,s09,226.0
4564,h06,a02,31.0
4565,s09,p11,70.0
4566,p12,p22,441.0
4567,h02,a01,148.0
4568,k03,k08,26.0
4569,r15,r32,10.0
4570,n10,k19,2.0
4571,k16,k04,425.0
4572,m29,m15,9.0
4573,m28,m26,13.0
4574,m09,m02,18.0
4575,f05,m23,12.0
4576,p08,i04,6.0
4577,n04,n13,21.0
4578,t04,t00,640.0
4579,k18,k10,22.0
4580,f12,f08,13.0
4581,p21,p16,1.0
4582,e10,e00,88.0
4583,v05,v05,64954.0
4584,p24,i07,23.0
4585,s00,i12,15.0
4586,h02,a00,22.0
4587,m00,l06,138.0
4588,p19,i14,148.0
4589,f01,r17,139.0
4590,m26,m15,1.0
4591,i18,t02,363.0
4592,p17,p17,67151.0
4593,r32,g10,129.0
4594,r27,g05,47.0
4595,u01,v12,12.0
4596,i06,i12,30.0
4597,p16,p18,62.0
4598,p08,i15,32.0
4599,u20,u20,15910.0
4600,e07,i02,59.0
4601,m30,m01,107.0
4602,r25,r23,164.0
4603,u28,u14,2080.0
4604,e10,v11,1.0
4605,k14,d01,70.0
4606,f03,g03,52.0
4607,p23,p02,11.0
4608,u25,h06,23.0
4609,f15,l03,759.0
4610,m10,m26,62.0
4611,r06,g05,55.0
4612,u23,h02,2027.0
4613,c11,o04,1.0
4614,t01,t02,358.0
4615,p23,p18,127.0
4616,h09,u22,555.0
4617,m22,m27,93.0
4618,i19,t04,674.0
4619,r32,r27,56.0
4620,s03,k04,45.0
4621,s09,p13,15.0
4622,m27,l05,76.0
4623,a01,u13,451.0
4624,u00,u07,5.0
4625,m20,m30,15.0
4626,a11,a04,5531.0
4627,m19,r24,5.0
4628,t06,t07,2062.0
4629,e02,e10,7.0
4630,u28,h02,394.0
4631,q04,u12,6.0
4632,i00,t04,990.0
4633,h09,q02,338.0
4634,f00,l05,13.0
4635,a04,u22,398.0
4636,p06,p23,82.0
4637,p18,p18,43328.0
4638,i04,t04,854.0
4639,t04,p18,17.0
4640,t02,i20,18.0
4641,m05,m29,87.0
4642,n13,n00,14.0
4643,r10,r05,11.0
4644,l05,m02,2.0
4645,i02,t06,239.0
4646,k05,n04,46.0
4647,g03,r12,10.0
4648,k19,n07,34.0
4649,c15,r31,1.0
4650,k13,k11,5.0
4651,h02,u22,372.0
4652,i19,t05,275.0
4653,n13,k19,17.0
4654,e04,v04,3.0
4655,k16,d00,157.0
4656,p16,k12,44.0
4657,i07,e02,7.0
4658,m08,n00,3.0
4659,v06,j01,573.0
4660,m18,n07,44.0
4661,s07,t05,224.0
4662,e08,e06,690.0
4663,a03,u15,38.0
4664,k04,p04,1.0
4665,s06,s10,540.0
4666,i08,i17,67.0
4667,n06,d00,738.0
4668,f23,f09,2.0
4669,t00,t02,4624.0
4670,a02,u09,27.0
4671,i16,p12,23.0
4672,s08,i10,28.0
4673,f11,f25,123.0
4674,f13,m23,21.0
4675,f22,f25,426.0
4676,u10,v12,19.0
4677,r27,r01,60.0
4678,b05,b03,2288.0
4679,p16,k07,35.0
4680,p20,i17,16.0
4681,n05,m11,1.0
4682,p05,k14,3.0
4683,k11,n11,4.0
4684,p25,p25,29675.0
4685,n04,k06,7.0
4686,h04,a01,191.0
4687,f18,r24,6.0
4688,u18,u10,457.0
4689,k08,k17,46.0
4690,p22,i15,114.0
4691,u23,u18,4278.0
4692,m30,m06,13.0
4693,j01,e04,197.0
4694,a04,h05,448.0
4695,m09,m28,31.0
4696,m30,l05,49.0
4697,i12,i01,111.0
4698,a01,u19,26.0
4699,r26,r08,124.0
4700,p24,p23,19.0
4701,u24,u05,13210.0
4702,m19,m24,65.0
4703,g08,r01,10.0
4704,p02,s07,37.0
4705,t00,t03,1792.0
4706,l01,l00,800.0
4707,k08,k12,124.0
4708,c12,c01,4.0
4709,q04,h11,84.0
4710,p18,t03,117.0
4711,r07,r12,5.0
4712,m17,m02,4.0
4713,k00,n12,12.0
4714,n01,k09,1.0
4715,e01,e03,10.0
4716,e06,i18,76.0
4717,e12,e17,2.0
4718,r29,g07,7.0
4719,n03,k10,11.0
4720,j02,j00,2633.0
4721,f00,l02,20.0
4722,p10,k10,27.0
4723,p18,p19,1246.0
4724,a03,u10,64.0
4725,p08,p12,39.0
4726,m29,l01,173.0
4727,a08,v05,63.0
4728,m07,m10,3.0
4729,r17,r27,63.0
4730,t01,e07,5.0
4731,h01,h01,182516.0
4732,h11,a09,267.0
4733,m19,m23,343.0
4734,f00,f08,107.0
4735,h08,u28,214.0
4736,r06,g08,18.0
4737,e12,t02,98.0
4738,m04,l04,139.0
4739,i07,p21,5.0
4740,r03,r15,19.0
4741,f23,m05,3.0
4742,r28,r08,2.0
4743,u08,u00,10.0
4744,r17,f13,268.0
4745,m22,m09,2536.0
4746,i13,i02,3045.0
4747,t00,i02,154.0
4748,g04,f20,504.0
4749,k02,p14,7.0
4750,f11,g08,28.0
4751,l03,m25,127.0
4752,i02,t07,277.0
4753,f01,f14,807.0
4754,m29,m13,10.0
4755,m15,m29,170.0
4756,k14,k00,16.0
4757,u05,u17,8977.0
4758,p25,p22,2121.0
4759,l03,f00,20.0
4760,k02,k04,202.0
4761,r08,g03,86.0
4762,b04,b05,63.0
4763,s03,s06,30.0
4764,i18,i07,500.0
4765,m00,m19,1723.0
4766,s08,p25,1.0
4767,t04,i13,2.0
4768,g09,f17,413.0
4769,v09,a12,44.0
4770,p21,i14,12.0
4771,f12,f15,26.0
4772,u01,h06,397.0
4773,u14,h04,797.0
4774,k09,n08,11.0
4775,p05,k18,1.0
4776,m06,l00,57.0
4777,m08,n15,5.0
4778,r03,r13,8.0
4779,f01,m19,74.0
4780,f25,f01,1770.0
4781,e07,e12,15.0
4782,n14,n05,11.0
4783,u02,h11,637.0
4784,u23,h07,975.0
4785,s03,s04,103.0
4786,s07,k02,10.0
4787,f14,l02,15.0
4788,f20,f15,118.0
4789,i16,t04,324.0
4790,k13,k08,26.0
4791,g03,r29,15.0
4792,m25,m20,393.0
4793,q00,q02,1501.0
4794,p06,p13,934.0
4795,m17,l03,310.0
4796,p06,t07,68.0
4797,i10,s09,276.0
4798,p14,p18,120.0
4799,i05,t03,1670.0
4800,h00,h06,4038.0
4801,i03,i20,43.0
4802,g10,r17,274.0
4803,p15,p01,2.0
4804,i09,p17,61.0
4805,p14,p02,237.0
4806,f26,f05,145.0
4807,p23,k13,14.0
4808,e05,i00,175.0
4809,a10,a03,328.0
4810,r00,f06,24.0
4811,r01,f07,43.0
4812,r28,r28,18348.0
4813,h05,u14,391.0
4814,i05,i07,724.0
4815,r17,g01,1698.0
4816,f07,g08,223.0
4817,p02,i04,10.0
4818,r08,f22,198.0
4819,f18,f15,20.0
4820,k19,k18,1.0
4821,i02,i19,100.0
4822,b01,u07,4.0
4823,p19,p03,111.0
4824,f14,l05,16.0
4825,m13,f13,26.0
4826,p25,t06,65.0
4827,e04,v06,313.0
4828,u09,u07,53.0
4829,g04,g03,1968.0
4830,k07,s03,12.0
4831,c15,c02,8.0
4832,m10,m08,2.0
4833,i19,i14,201.0
4834,n16,n00,17.0
4835,m17,m22,138.0
4836,v00,v11,9.0
4837,r18,f18,62.0
4838,p01,t04,58.0
4839,n11,n12,119.0
4840,p11,s07,189.0
4841,l03,m01,246.0
4842,p02,p17,79.0
4843,k19,k04,70.0
4844,f11,f11,26101.0
4845,m29,m22,192.0
4846,u01,h07,130.0
4847,k13,p13,5.0
4848,k16,n01,2.0
4849,s00,s11,1.0
4850,a11,u01,218.0
4851,u20,u03,34.0
4852,r13,r20,1.0
4853,i01,t05,179.0
4854,m27,m16,4.0
4855,j02,v08,197.0
4856,s09,p14,11.0
4857,k08,k16,128.0
4858,f01,r23,30.0
4859,u02,q04,117.0
4860,u18,u16,172.0
4861,k05,k08,29.0
4862,m08,m04,7.0
4863,m13,m10,197.0
4864,l04,f23,5.0
4865,e07,t00,30.0
4866,p07,t07,60.0
4867,i08,e02,2.0
4868,k02,s10,125.0
4869,e11,e16,13.0
4870,q04,u09,29.0
4871,u22,b01,15.0
4872,v12,a06,35.0
4873,r06,r02,22.0
4874,b03,b08,840.0
4875,q00,u07,18.0
4876,k18,k06,6.0
4877,r31,r30,7.0
4878,m19,m29,433.0
4879,u18,h04,9362.0
4880,a09,a10,150.0
4881,v06,v05,2980.0
4882,k17,k10,160.0
4883,b10,b11,371.0
4884,k06,k01,13.0
4885,r19,r02,49.0
4886,r19,r00,1.0
4887,p09,s07,35.0
4888,f06,r24,12.0
4889,p19,p06,334.0
4890,g04,f25,372.0
4891,i12,t07,276.0
4892,n02,d01,959.0
4893,a02,h02,28.0
4894,i12,t00,416.0
4895,g09,r26,280.0
4896,k04,p03,9.0
4897,j00,e00,231.0
4898,m27,m15,19.0
4899,h01,u18,907.0
4900,u13,u18,1193.0
4901,e00,v06,316.0
4902,a11,u17,555.0
4903,r32,g05,69.0
4904,a01,u15,73.0
4905,p19,p11,230.0
4906,n08,k06,5.0
4907,o02,o11,267.0
4908,s03,p09,17.0
4909,k09,k17,13.0
4910,f10,l02,439.0
4911,h04,u18,1326.0
4912,s07,k13,12.0
4913,t06,i14,126.0
4914,m00,m04,20.0
4915,i06,i00,454.0
4916,p08,s10,10.0
4917,u26,h04,1926.0
4918,a00,h05,145.0
4919,r23,r25,70.0
