ind,origin,destination,flow
2860,屏東縣鹽埔鄉,屏東縣麟洛鄉,58.0
2861,台南縣安定鄉,台南縣學甲鎮,26.0
2862,南投縣南投市,南投縣竹山鎮,272.0
2863,基隆市安樂區,台北市中正區,797.0
2864,台北縣土城市,台北縣土城市,178688.0
2865,台南市安平區,台南市東區,1089.0
2866,台北市大安區,台北市大安區,246114.0
2867,嘉義市東區,嘉義縣義竹鄉,19.0
2868,台北縣中和市,台北縣汐止市,940.0
2869,苗栗縣苑裡鎮,苗栗縣苗栗市,160.0
2870,高雄縣林園鄉,高雄縣鳥松鄉,143.0
2871,屏東縣恆春鎮,屏東縣獅子鄉,1.0
2872,屏東縣鹽埔鄉,高雄縣美濃鎮,17.0
2873,南投縣國姓鄉,南投縣名間鄉,3.0
2874,台北市信義區,台北市萬華區,714.0
2875,彰化縣彰化市,台中市南區,805.0
2876,台北縣土城市,台北市大同區,957.0
2877,屏東縣牡丹鄉,屏東縣獅子鄉,17.0
2878,基隆市中正區,台北市士林區,282.0
2879,新竹縣湖口鄉,桃園縣新屋鄉,148.0
2880,桃園縣中壢市,新竹縣芎林鄉,166.0
2881,雲林縣四湖鄉,嘉義縣太保市,28.0
2882,屏東縣麟洛鄉,高雄縣仁武鄉,23.0
2883,彰化縣員林鎮,彰化縣埤頭鄉,88.0
2884,台北市中正區,台北縣淡水鎮,661.0
2885,台南市西區,台南縣官田鄉,37.0
2886,高雄市三民區,屏東縣東港鎮,107.0
2887,屏東縣泰武鄉,屏東縣瑪家鄉,7.0
2888,台南縣新市鄉,高雄縣阿蓮鄉,13.0
2889,雲林縣斗六市,彰化縣溪湖鎮,9.0
2890,嘉義縣新港鄉,嘉義縣水上鄉,72.0
2891,高雄縣阿蓮鄉,台南市北區,93.0
2892,台南縣楠西鄉,高雄縣內門鄉,1.0
2893,屏東縣枋寮鄉,屏東縣枋山鄉,79.0
2894,台中市西屯區,苗栗縣三義鄉,51.0
2895,台南市中區,台南市安平區,532.0
2896,台北縣泰山鄉,基隆市七堵區,14.0
2897,雲林縣斗南鎮,彰化縣北斗鎮,3.0
2898,基隆市中山區,台北縣萬里鄉,75.0
2899,彰化縣花壇鄉,南投縣名間鄉,4.0
2900,基隆市信義區,台北縣貢寮鄉,22.0
2901,台北縣石碇鄉,台北市信義區,50.0
2902,桃園縣新屋鄉,新竹縣竹北市,83.0
2903,屏東縣新埤鄉,高雄縣大樹鄉,1.0
2904,台南縣西港鄉,台南市東區,267.0
2905,台中市西區,台中縣大肚鄉,102.0
2906,彰化縣和美鎮,南投縣草屯鎮,100.0
2907,台北市士林區,基隆市安樂區,27.0
2908,苗栗縣銅鑼鄉,台中縣后里鄉,27.0
2909,台北縣三峽鎮,桃園縣楊梅鎮,77.0
2910,台北市文山區,台北縣萬里鄉,15.0
2911,雲林縣二崙鄉,彰化縣永靖鄉,1.0
2912,台北縣坪林鄉,台北市士林區,11.0
2913,台南縣關廟鄉,高雄縣仁武鄉,8.0
2914,台北縣永和市,基隆市七堵區,96.0
2915,雲林縣斗六市,彰化縣田尾鄉,4.0
2916,高雄縣橋頭鄉,高雄縣田寮鄉,13.0
2917,台北市北投區,台北縣五股鄉,1068.0
2918,台南縣鹽水鎮,台南縣下營鄉,135.0
2919,台南縣永康市,台南市北區,4678.0
2920,台北市中山區,桃園縣八德市,51.0
2921,南投縣中寮鄉,彰化縣大村鄉,2.0
2922,桃園縣八德市,台北市大安區,383.0
2923,基隆市安樂區,台北市大同區,267.0
2924,高雄縣梓官鄉,台南市北區,12.0
2925,屏東縣萬丹鄉,屏東縣新園鄉,224.0
2926,彰化縣竹塘鄉,嘉義縣大林鎮,1.0
2927,屏東縣枋山鄉,屏東縣滿州鄉,2.0
2928,台南縣將軍鄉,台南縣大內鄉,4.0
2929,台南縣白河鎮,台南縣山上鄉,4.0
2930,台南縣大內鄉,台南縣關廟鄉,12.0
2931,台中縣東勢鎮,苗栗縣公館鄉,3.0
2932,彰化縣彰化市,南投縣草屯鎮,457.0
2933,台中市東區,台中市東區,53814.0
2934,台北縣新莊市,台北市士林區,2514.0
2935,高雄縣永安鄉,高雄縣燕巢鄉,54.0
2936,台南縣後壁鄉,台南縣六甲鄉,18.0
2937,台北市文山區,台北縣金山鄉,64.0
2938,台南縣安定鄉,台南縣左鎮鄉,1.0
2939,南投縣南投市,南投縣南投市,84045.0
2940,新竹縣寶山鄉,苗栗縣三灣鄉,2.0
2941,雲林縣褒忠鄉,雲林縣西螺鎮,42.0
2942,台中市西區,南投縣國姓鄉,3.0
2943,台中縣沙鹿鎮,台中縣霧峰鄉,115.0
2944,台北縣永和市,台北市北投區,939.0
2945,台南市安平區,台南縣學甲鎮,15.0
2946,彰化縣員林鎮,南投縣南投市,225.0
2947,屏東縣里港鄉,高雄市楠梓區,101.0
2948,台北縣金山鄉,基隆市七堵區,97.0
2949,雲林縣東勢鄉,雲林縣斗南鎮,30.0
2950,屏東縣三地門,高雄縣六龜鄉,5.0
2951,雲林縣二崙鄉,彰化縣溪州鄉,3.0
2952,彰化縣埤頭鄉,彰化縣埤頭鄉,24623.0
2953,彰化縣埔心鄉,彰化縣溪州鄉,24.0
2954,雲林縣土庫鎮,雲林縣二崙鄉,15.0
2955,高雄縣大樹鄉,高雄縣鳳山市,1520.0
2956,台北縣汐止市,台北市大同區,1119.0
2957,苗栗縣獅潭鄉,苗栗縣西湖鄉,1.0
2958,雲林縣斗六市,南投縣南投市,65.0
2959,桃園縣大溪鎮,桃園縣楊梅鎮,469.0
2960,高雄縣路竹鄉,高雄市前金區,78.0
2961,屏東縣春日鄉,屏東縣潮州鎮,30.0
2962,屏東縣里港鄉,高雄市三民區,228.0
2963,台北縣新店市,台北縣林口鄉,479.0
2964,台中縣霧峰鄉,台中縣東勢鎮,25.0
2965,桃園縣蘆竹鄉,台北縣八里鄉,32.0
2966,台中市東區,台中縣大里市,1226.0
2967,台南縣安定鄉,台南縣北門鄉,17.0
2968,彰化縣秀水鄉,台中縣大肚鄉,23.0
2969,台北縣石碇鄉,基隆市暖暖區,3.0
2970,南投縣信義鄉,南投縣水里鄉,228.0
2971,嘉義縣鹿草鄉,雲林縣口湖鄉,3.0
2972,新竹縣竹北市,新竹縣北埔鄉,12.0
2973,台南市安平區,台南縣左鎮鄉,2.0
2974,台北市松山區,台北縣三峽鎮,102.0
2975,屏東縣枋山鄉,屏東縣枋山鄉,5482.0
2976,桃園縣蘆竹鄉,台北縣三芝鄉,5.0
2977,宜蘭縣五結鄉,宜蘭縣南澳鄉,60.0
2978,台中縣龍井鄉,台中縣大安鄉,8.0
2979,台北市大同區,基隆市安樂區,12.0
2980,新竹縣芎林鄉,新竹縣竹東鎮,934.0
2981,台南縣學甲鎮,台南縣山上鄉,11.0
2982,高雄縣彌陀鄉,高雄縣仁武鄉,65.0
2983,台南縣六甲鄉,台南縣鹽水鎮,82.0
2984,屏東縣林邊鄉,高雄市前鎮區,106.0
2985,屏東縣里港鄉,高雄縣鳥松鄉,38.0
2986,高雄市鼓山區,高雄市鹽埕區,1132.0
2987,彰化縣埔心鄉,彰化縣永靖鄉,847.0
2988,花蓮縣富里鄉,花蓮縣富里鄉,8986.0
2989,台北縣三重市,台北市內湖區,2184.0
2990,台北縣五股鄉,台北縣鶯歌鎮,23.0
2991,苗栗縣苗栗市,苗栗縣三義鄉,430.0
2992,高雄縣路竹鄉,高雄市三民區,455.0
2993,台中市北區,台中縣后里鄉,88.0
2994,苗栗縣西湖鄉,苗栗縣公館鄉,18.0
2995,台北市信義區,台北縣雙溪鄉,5.0
2996,雲林縣口湖鄉,雲林縣東勢鄉,2.0
2997,屏東縣霧台鄉,屏東縣瑪家鄉,27.0
2998,嘉義縣太保市,台南縣後壁鄉,16.0
2999,彰化縣永靖鄉,彰化縣秀水鄉,41.0
3000,台東縣長濱鄉,台東縣長濱鄉,6043.0
3001,台中市東區,彰化縣福興鄉,7.0
3002,嘉義市東區,雲林縣水林鄉,8.0
3003,高雄縣燕巢鄉,屏東縣竹田鄉,1.0
3004,雲林縣莿桐鄉,彰化縣田尾鄉,1.0
3005,台中縣外埔鄉,台中縣新社鄉,2.0
3006,台北縣蘆洲市,桃園縣中壢市,338.0
3007,台北縣板橋市,台北縣土城市,9211.0
3008,嘉義縣民雄鄉,嘉義縣溪口鄉,172.0
3009,基隆市中山區,台北縣淡水鎮,133.0
3010,彰化縣秀水鄉,南投縣名間鄉,3.0
3011,台南縣山上鄉,台南縣大內鄉,13.0
3012,嘉義市西區,嘉義縣溪口鄉,27.0
3013,嘉義縣義竹鄉,台南縣後壁鄉,15.0
3014,雲林縣台西鄉,雲林縣斗南鎮,43.0
3015,高雄縣岡山鎮,台南縣關廟鄉,25.0
3016,基隆市中正區,基隆市信義區,840.0
3017,嘉義縣民雄鄉,雲林縣水林鄉,10.0
3018,南投縣鹿谷鄉,彰化縣溪州鄉,1.0
3019,屏東縣潮州鎮,屏東縣佳冬鄉,211.0
3020,台南縣鹽水鎮,嘉義縣六腳鄉,2.0
3021,台南市安平區,台南縣西港鄉,31.0
3022,台北市松山區,台北縣板橋市,782.0
3023,台中市南區,彰化縣和美鎮,59.0
3024,屏東縣東港鎮,高雄縣鳳山市,288.0
3025,台北縣土城市,桃園縣龜山鄉,736.0
3026,屏東縣萬巒鄉,屏東縣南州鄉,22.0
3027,屏東縣林邊鄉,高雄縣鳳山市,167.0
3028,雲林縣林內鄉,彰化縣溪州鄉,7.0
3029,台北縣瑞芳鎮,台北縣深坑鄉,26.0
3030,基隆市暖暖區,基隆市安樂區,260.0
3031,台中縣后里鄉,台中縣東勢鎮,95.0
3032,台中縣新社鄉,台中市北區,203.0
3033,高雄縣鳳山市,高雄市苓雅區,9553.0
3034,台北縣中和市,桃園縣中壢市,1144.0
3035,台北縣石碇鄉,台北市大安區,116.0
3036,台北縣八里鄉,台北縣鶯歌鎮,4.0
3037,彰化縣北斗鎮,彰化縣埔鹽鄉,11.0
3038,屏東縣三地門,屏東縣鹽埔鄉,27.0
3039,雲林縣台西鄉,嘉義縣新港鄉,5.0
3040,台中縣烏日鄉,南投縣中寮鄉,5.0
3041,嘉義縣六腳鄉,台南縣柳營鄉,6.0
3042,嘉義縣六腳鄉,嘉義市西區,198.0
3043,台中縣大里市,南投縣名間鄉,49.0
3044,台中縣新社鄉,台中縣潭子鄉,314.0
3045,高雄縣甲仙鄉,高雄縣杉林鄉,8.0
3046,台南市中區,台南縣麻豆鎮,42.0
3047,屏東縣長治鄉,高雄縣岡山鎮,28.0
3048,台北縣平溪鄉,台北縣三重市,52.0
3049,桃園縣龜山鄉,台北縣中和市,174.0
3050,新竹縣關西鎮,桃園縣龍潭鄉,1429.0
3051,台北縣淡水鎮,台北縣新店市,330.0
3052,台南市北區,台南市安南區,1473.0
3053,新竹縣竹北市,新竹縣關西鎮,160.0
3054,台中縣大肚鄉,南投縣南投市,45.0
3055,雲林縣土庫鎮,雲林縣四湖鄉,11.0
3056,南投縣南投市,南投縣集集鎮,119.0
3057,桃園縣桃園市,台北縣蘆洲市,102.0
3058,台中縣東勢鎮,苗栗縣卓蘭鎮,258.0
3059,嘉義縣番路鄉,嘉義市東區,785.0
3060,台南縣楠西鄉,台南縣官田鄉,26.0
3061,嘉義縣太保市,嘉義縣溪口鄉,7.0
3062,雲林縣麥寮鄉,彰化縣二林鎮,20.0
3063,台北縣新店市,桃園縣大溪鎮,166.0
3064,台南市南區,高雄市楠梓區,149.0
3065,台北縣林口鄉,台北縣林口鄉,42466.0
3066,台中縣大里市,台中市南區,5198.0
3067,台北縣三芝鄉,基隆市暖暖區,4.0
3068,南投縣竹山鎮,彰化縣北斗鎮,4.0
3069,宜蘭縣蘇澳鎮,宜蘭縣員山鄉,60.0
3070,台中縣大雅鄉,彰化縣芬園鄉,7.0
3071,雲林縣大埤鄉,雲林縣虎尾鎮,311.0
3072,彰化縣田尾鄉,彰化縣福興鄉,31.0
3073,台北縣土城市,桃園縣平鎮市,105.0
3074,宜蘭縣頭城鎮,台北縣雙溪鄉,14.0
3075,台中縣沙鹿鎮,台中縣梧棲鎮,1862.0
3076,雲林縣林內鄉,雲林縣古坑鄉,22.0
3077,台北縣貢寮鄉,台北縣深坑鄉,5.0
3078,台北市中正區,基隆市中正區,131.0
3079,雲林縣莿桐鄉,南投縣南投市,12.0
3080,台南市南區,台南市北區,1391.0
3081,台北市中正區,基隆市信義區,23.0
3082,台北市文山區,台北縣深坑鄉,1580.0
3083,台北市中正區,台北市內湖區,1033.0
3084,台東縣大武鄉,台東縣金峰鄉,3.0
3085,彰化縣溪湖鎮,彰化縣北斗鎮,124.0
3086,台北縣汐止市,台北縣石門鄉,9.0
3087,苗栗縣頭屋鄉,新竹市東區,270.0
3088,台中縣大肚鄉,台中縣石岡鄉,1.0
3089,台中縣清水鎮,台中縣神岡鄉,200.0
3090,苗栗縣苑裡鎮,台中縣后里鄉,82.0
3091,苗栗縣竹南鎮,苗栗縣三灣鄉,24.0
3092,雲林縣西螺鎮,嘉義縣新港鄉,4.0
3093,台北縣金山鄉,台北縣石門鄉,170.0
3094,高雄縣鳳山市,高雄縣岡山鎮,850.0
3095,嘉義市東區,嘉義縣朴子市,259.0
3096,嘉義縣番路鄉,嘉義市西區,221.0
3097,基隆市暖暖區,台北縣三重市,100.0
3098,台北縣貢寮鄉,基隆市安樂區,20.0
3099,苗栗縣大湖鄉,苗栗縣銅鑼鄉,46.0
3100,台北縣永和市,台北縣鶯歌鎮,83.0
3101,宜蘭縣頭城鎮,台北縣汐止市,63.0
3102,雲林縣土庫鎮,雲林縣褒忠鄉,103.0
3103,屏東縣萬丹鄉,屏東縣萬丹鄉,41877.0
3104,彰化縣溪湖鎮,台中縣霧峰鄉,38.0
3105,台南市安平區,高雄縣茄萣鄉,67.0
3106,台北縣萬里鄉,台北縣中和市,48.0
3107,台北縣土城市,台北縣中和市,9196.0
3108,台北縣八里鄉,台北縣三重市,737.0
3109,台北市中山區,台北縣三芝鄉,20.0
3110,嘉義縣鹿草鄉,嘉義縣水上鄉,222.0
3111,台北市文山區,基隆市中正區,313.0
3112,桃園縣平鎮市,台北縣泰山鄉,99.0
3113,彰化縣二水鄉,雲林縣西螺鎮,4.0
3114,台北縣淡水鎮,台北縣石門鄉,255.0
3115,台北縣泰山鄉,台北縣汐止市,109.0
3116,屏東縣萬丹鄉,屏東縣林邊鄉,6.0
3117,高雄市鹽埕區,高雄市左營區,328.0
3118,台北縣樹林市,台北縣汐止市,237.0
3119,高雄市旗津區,屏東縣東港鎮,14.0
3120,台北縣石碇鄉,宜蘭縣宜蘭市,5.0
3121,台北縣萬里鄉,台北縣八里鄉,4.0
3122,台南縣下營鄉,台南縣新化鎮,25.0
3123,台北縣五股鄉,桃園縣龜山鄉,391.0
3124,嘉義市西區,台南縣柳營鄉,17.0
3125,台東縣海端鄉,台東縣池上鄉,65.0
3126,基隆市中山區,基隆市信義區,883.0
3127,雲林縣大埤鄉,嘉義縣民雄鄉,189.0
3128,雲林縣四湖鄉,雲林縣元長鄉,17.0
3129,彰化縣溪州鄉,彰化縣永靖鄉,96.0
3130,台南市南區,高雄縣岡山鎮,186.0
3131,台北縣鶯歌鎮,桃園縣桃園市,3852.0
3132,彰化縣二水鄉,雲林縣斗南鎮,14.0
3133,台北市萬華區,台北市信義區,1992.0
3134,彰化縣芬園鄉,南投縣國姓鄉,9.0
3135,屏東縣新園鄉,高雄縣林園鄉,337.0
3136,彰化縣伸港鄉,彰化縣秀水鄉,141.0
3137,台中縣大甲鎮,台中縣梧棲鎮,273.0
3138,屏東縣林邊鄉,屏東縣南州鄉,77.0
3139,桃園縣八德市,新竹縣新埔鎮,19.0
3140,台南縣白河鎮,嘉義縣中埔鄉,95.0
3141,台北縣石門鄉,台北縣林口鄉,27.0
3142,高雄縣旗山鎮,高雄縣六龜鄉,48.0
3143,基隆市暖暖區,台北市信義區,359.0
3144,台北市內湖區,台北縣石碇鄉,51.0
3145,宜蘭縣頭城鎮,宜蘭縣宜蘭市,1130.0
3146,南投縣南投市,南投縣鹿谷鄉,53.0
3147,屏東縣竹田鄉,屏東縣里港鄉,5.0
3148,台南縣下營鄉,台南縣善化鎮,131.0
3149,彰化縣永靖鄉,彰化縣芳苑鄉,6.0
3150,台中縣太平市,彰化縣彰化市,369.0
3151,雲林縣二崙鄉,雲林縣西螺鎮,636.0
3152,桃園縣龍潭鄉,桃園縣龍潭鄉,89278.0
3153,台北縣土城市,桃園縣大溪鎮,183.0
3154,台北市內湖區,台北縣土城市,303.0
3155,桃園縣復興鄉,台北縣樹林市,11.0
3156,屏東縣南州鄉,屏東縣來義鄉,3.0
3157,基隆市安樂區,台北縣瑞芳鎮,407.0
3158,台北縣石門鄉,台北縣八里鄉,19.0
3159,屏東縣長治鄉,屏東縣佳冬鄉,22.0
3160,雲林縣四湖鄉,雲林縣麥寮鄉,150.0
3161,台北市信義區,台北縣烏來鄉,5.0
3162,雲林縣水林鄉,雲林縣大埤鄉,4.0
3163,台北縣三芝鄉,台北縣泰山鄉,23.0
3164,台中縣豐原市,台中縣烏日鄉,252.0
3165,台南縣後壁鄉,嘉義縣水上鄉,195.0
3166,彰化縣埔心鄉,台中縣烏日鄉,34.0
3167,南投縣集集鎮,南投縣鹿谷鄉,5.0
3168,台北縣瑞芳鎮,台北縣金山鄉,18.0
3169,雲林縣西螺鎮,彰化縣芬園鄉,2.0
3170,苗栗縣三灣鄉,苗栗縣苗栗市,64.0
3171,彰化縣埔心鄉,南投縣草屯鎮,36.0
3172,台南縣西港鄉,台南縣將軍鄉,21.0
3173,雲林縣虎尾鎮,雲林縣崙背鄉,84.0
3174,彰化縣大村鄉,彰化縣線西鄉,9.0
3175,高雄市鼓山區,高雄市旗津區,325.0
3176,彰化縣線西鄉,彰化縣線西鄉,12783.0
3177,高雄縣岡山鎮,高雄市鼓山區,217.0
3178,南投縣水里鄉,南投縣南投市,160.0
3179,高雄縣內門鄉,高雄縣岡山鎮,105.0
3180,台北市信義區,台北市信義區,170779.0
3181,雲林縣斗南鎮,彰化縣社頭鄉,3.0
3182,台南縣麻豆鎮,台南縣七股鄉,41.0
3183,新竹縣寶山鄉,苗栗縣後龍鎮,4.0
3184,高雄市左營區,高雄市鼓山區,2926.0
3185,屏東縣崁頂鄉,屏東縣潮州鎮,557.0
3186,屏東縣萬丹鄉,屏東縣鹽埔鄉,132.0
3187,高雄縣茄萣鄉,台南縣新化鎮,52.0
3188,屏東縣崁頂鄉,屏東縣春日鄉,1.0
3189,台北縣板橋市,台北市松山區,8037.0
3190,雲林縣土庫鎮,嘉義市西區,32.0
3191,基隆市信義區,台北縣汐止市,960.0
3192,台北縣蘆洲市,台北縣泰山鄉,698.0
3193,台中縣神岡鄉,台中縣外埔鄉,19.0
3194,台北市北投區,台北縣平溪鄉,2.0
3195,台中市南區,台中市西區,3737.0
3196,台南市北區,台南縣新化鎮,368.0
3197,屏東縣南州鄉,高雄縣鳥松鄉,29.0
3198,台南縣後壁鄉,台南縣善化鎮,57.0
3199,屏東縣內埔鄉,高雄市三民區,394.0
3200,桃園縣蘆竹鄉,台北市大安區,457.0
3201,台中市西區,南投縣中寮鄉,2.0
3202,台南縣麻豆鎮,台南縣六甲鄉,71.0
3203,台中縣霧峰鄉,彰化縣埔鹽鄉,1.0
3204,桃園縣大園鄉,桃園縣觀音鄉,910.0
3205,花蓮縣鳳林鎮,花蓮縣豐濱鄉,6.0
3206,台中縣霧峰鄉,彰化縣大村鄉,24.0
3207,台南市東區,高雄縣橋頭鄉,33.0
3208,嘉義市西區,嘉義市東區,9014.0
3209,台南縣新化鎮,台南縣下營鄉,9.0
3210,屏東縣潮州鎮,屏東縣南州鄉,180.0
3211,台南縣歸仁鄉,高雄縣阿蓮鄉,54.0
3212,苗栗縣竹南鎮,苗栗縣竹南鎮,54492.0
3213,基隆市仁愛區,宜蘭縣頭城鎮,21.0
3214,台北縣蘆洲市,基隆市暖暖區,14.0
3215,台南縣佳里鎮,台南縣善化鎮,131.0
3216,南投縣竹山鎮,彰化縣田中鎮,78.0
3217,高雄縣阿蓮鄉,高雄縣大樹鄉,25.0
3218,彰化縣田中鎮,彰化縣芬園鄉,11.0
3219,雲林縣北港鎮,雲林縣大埤鄉,9.0
3220,嘉義縣鹿草鄉,台南縣後壁鄉,25.0
3221,台中縣清水鎮,苗栗縣銅鑼鄉,9.0
3222,高雄市新興區,高雄市左營區,503.0
3223,基隆市信義區,台北縣雙溪鄉,6.0
3224,屏東縣萬巒鄉,屏東縣內埔鄉,918.0
3225,桃園縣大溪鎮,台北縣樹林市,148.0
3226,台南縣左鎮鄉,台南市安平區,19.0
3227,台南市北區,台南縣善化鎮,182.0
3228,桃園縣大園鄉,台北縣五股鄉,51.0
3229,台北縣板橋市,台北縣金山鄉,43.0
3230,台中市北屯區,台中縣豐原市,1639.0
3231,彰化縣和美鎮,彰化縣芬園鄉,13.0
3232,桃園縣觀音鄉,桃園縣楊梅鎮,558.0
3233,彰化縣田尾鄉,彰化縣埔鹽鄉,21.0
3234,台中市西屯區,台中縣外埔鄉,13.0
3235,南投縣國姓鄉,台中市南區,111.0
3236,台南縣山上鄉,台南縣佳里鎮,7.0
3237,高雄市小港區,高雄市鼓山區,407.0
3238,新竹市北區,桃園縣觀音鄉,64.0
3239,桃園縣八德市,台北縣土城市,198.0
3240,台南市西區,台南市安平區,1004.0
3241,屏東縣屏東市,屏東縣南州鄉,45.0
3242,新竹縣竹東鎮,苗栗縣南庄鄉,3.0
3243,彰化縣員林鎮,彰化縣埔鹽鄉,65.0
3244,新竹市北區,苗栗縣後龍鎮,37.0
3245,台北市內湖區,台北市松山區,12767.0
3246,苗栗縣通霄鎮,苗栗縣卓蘭鎮,8.0
3247,屏東縣竹田鄉,屏東縣泰武鄉,1.0
3248,台北縣萬里鄉,台北縣新莊市,59.0
3249,台北縣瑞芳鎮,台北市中山區,57.0
3250,高雄市三民區,屏東縣竹田鄉,17.0
3251,屏東縣泰武鄉,屏東縣里港鄉,2.0
3252,台北縣三重市,桃園縣蘆竹鄉,419.0
3253,屏東縣瑪家鄉,屏東縣竹田鄉,3.0
3254,嘉義縣東石鄉,雲林縣水林鄉,1.0
3255,台北縣深坑鄉,台北縣鶯歌鎮,8.0
3256,台中縣潭子鄉,彰化縣線西鄉,2.0
3257,嘉義縣中埔鄉,嘉義縣梅山鄉,11.0
3258,嘉義縣竹崎鄉,嘉義縣太保市,83.0
3259,彰化縣彰化市,彰化縣埤頭鄉,26.0
3260,台中市中區,苗栗縣卓蘭鎮,1.0
3261,新竹縣北埔鄉,苗栗縣後龍鎮,1.0
3262,屏東縣東港鎮,屏東縣竹田鄉,7.0
3263,高雄縣鳳山市,高雄市鼓山區,1453.0
3264,桃園縣八德市,桃園縣復興鄉,35.0
3265,台中縣豐原市,台中縣霧峰鄉,265.0
3266,屏東縣新園鄉,屏東縣崁頂鄉,35.0
3267,台北縣雙溪鄉,宜蘭縣頭城鎮,14.0
3268,台中縣烏日鄉,台中縣梧棲鎮,58.0
3269,台南縣永康市,台南市東區,10121.0
3270,雲林縣麥寮鄉,雲林縣崙背鄉,60.0
3271,高雄市新興區,屏東縣崁頂鄉,1.0
3272,桃園縣蘆竹鄉,桃園縣觀音鄉,206.0
3273,桃園縣大園鄉,台北縣蘆洲市,42.0
3274,雲林縣西螺鎮,彰化縣大城鄉,1.0
3275,台南縣仁德鄉,高雄縣田寮鄉,3.0
3276,台中縣霧峰鄉,台中市北屯區,428.0
3277,台北縣汐止市,台北縣蘆洲市,127.0
3278,桃園縣桃園市,台北市南港區,135.0
3279,台中縣大肚鄉,台中縣大雅鄉,193.0
3280,台中縣潭子鄉,台中縣梧棲鎮,84.0
3281,彰化縣秀水鄉,彰化縣田尾鄉,4.0
3282,南投縣仁愛鄉,南投縣埔里鎮,545.0
3283,台北縣鶯歌鎮,台北市士林區,268.0
3284,桃園縣復興鄉,新竹縣竹東鎮,8.0
3285,高雄縣大樹鄉,高雄縣湖內鄉,17.0
3286,宜蘭縣五結鄉,宜蘭縣三星鄉,105.0
3287,高雄縣橋頭鄉,高雄縣大寮鄉,93.0
3288,高雄市小港區,高雄市前金區,535.0
3289,彰化縣大城鄉,彰化縣田中鎮,61.0
3290,彰化縣芬園鄉,彰化縣秀水鄉,23.0
3291,桃園縣大園鄉,台北縣中和市,54.0
3292,花蓮縣卓溪鄉,花蓮縣瑞穗鄉,12.0
3293,彰化縣溪湖鎮,彰化縣福興鄉,324.0
3294,宜蘭縣冬山鄉,宜蘭縣冬山鄉,36857.0
3295,台南縣安定鄉,高雄縣茄萣鄉,25.0
3296,台北縣萬里鄉,基隆市中正區,221.0
3297,台南縣左鎮鄉,台南縣六甲鄉,3.0
3298,嘉義縣竹崎鄉,嘉義縣番路鄉,77.0
3299,高雄縣阿蓮鄉,台南縣安定鄉,4.0
3300,台中市西區,彰化縣鹿港鎮,49.0
3301,台南縣新市鄉,台南縣鹽水鎮,29.0
3302,嘉義縣梅山鄉,台南縣白河鎮,2.0
3303,彰化縣花壇鄉,彰化縣埔心鄉,38.0
3304,台北市中正區,台北縣金山鄉,15.0
3305,嘉義縣布袋鎮,嘉義縣東石鄉,162.0
3306,南投縣南投市,彰化縣福興鄉,15.0
3307,新竹縣竹東鎮,新竹縣芎林鄉,904.0
